Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect,ScenarioId
1636,1,200.00,0.00,1,0.010000,0,0,6
1637,0,0.00,0.00,1,0.010000,0,0,8
1638,3,178.00,0.00,1,0.010000,2,0,1
1639,3,188.00,0.00,1,0.010000,1,0,2
1640,3,188.00,0.00,1,0.010000,1,0,3
1641,2,189.00,0.00,1,0.010000,1,0,4
1642,1,200.00,0.00,1,0.010000,0,0,6
1643,0,0.00,0.00,1,0.010000,0,0,8
1644,3,178.00,0.00,1,0.010000,2,0,1
1645,3,188.00,0.00,1,0.010000,1,0,2
1646,3,188.00,0.00,1,0.010000,1,0,3
1647,2,189.00,0.00,1,0.010000,1,0,4
1648,1,200.00,0.00,1,0.010000,0,0,6
1649,0,0.00,0.00,1,0.010000,0,0,8
1650,3,178.00,0.00,1,0.010000,2,0,1
1651,3,188.00,0.00,1,0.010000,1,0,2
1652,3,188.00,0.00,1,0.010000,1,0,3
1653,2,189.00,0.00,1,0.010000,1,0,4
1654,1,200.00,0.00,1,0.010000,0,0,6
1655,0,0.00,0.00,1,0.010000,0,0,8
1656,3,178.00,0.00,1,0.010000,2,0,1
1657,3,188.00,0.00,1,0.010000,1,0,2
1658,3,188.00,0.00,1,0.010000,1,0,3
1659,2,189.00,0.00,1,0.010000,1,0,4
1660,1,200.00,0.00,1,0.010000,0,0,6
1661,0,0.00,0.00,1,0.010000,0,0,8
1662,3,178.00,0.00,1,0.010000,2,0,1
1663,3,188.00,0.00,1,0.010000,1,0,2
1664,3,188.00,0.00,1,0.010000,1,0,3
1665,2,189.00,0.00,1,0.010000,1,0,4
1666,1,200.00,0.00,1,0.010000,0,0,6
1667,0,0.00,0.00,1,0.010000,0,0,8
1668,3,178.00,0.00,1,0.010000,2,0,1
1669,3,188.00,0.00,1,0.010000,1,0,2
1670,3,188.00,0.00,1,0.010000,1,0,3
1671,2,189.00,0.00,1,0.010000,1,0,4
1672,1,200.00,0.00,1,0.010000,0,0,6
1673,0,0.00,0.00,1,0.010000,0,0,8
1674,3,178.00,0.00,1,0.010000,2,0,1
1675,3,188.00,0.00,1,0.010000,1,0,2
1676,3,188.00,0.00,1,0.010000,1,0,3
1677,2,189.00,0.00,1,0.010000,1,0,4
1678,1,200.00,0.00,1,0.010000,0,0,6
1679,0,0.00,0.00,1,0.010000,0,0,8
1680,3,178.00,0.00,1,0.010000,2,0,1
1681,3,188.00,0.00,1,0.010000,1,0,2
1682,3,188.00,0.00,1,0.010000,1,0,3
1683,2,189.00,0.00,1,0.010000,1,0,4
1684,1,200.00,0.00,1,0.010000,0,0,6
1685,0,0.00,0.00,1,0.010000,0,0,8
1686,3,178.00,0.00,1,0.010000,2,0,1
1687,3,188.00,0.00,1,0.010000,1,0,2
1688,3,188.00,0.00,1,0.010000,1,0,3
1689,2,189.00,0.00,1,0.010000,1,0,4
1690,1,200.00,0.00,1,0.010000,0,0,6
1691,0,0.00,0.00,1,0.010000,0,0,8
1692,3,178.00,0.00,1,0.010000,2,0,1
1693,3,188.00,0.00,1,0.010000,1,0,2
1694,3,188.00,0.00,1,0.010000,1,0,3
1695,2,189.00,0.00,1,0.010000,1,0,4
1696,1,200.00,0.00,1,0.010000,0,0,6
1697,0,0.00,0.00,1,0.010000,0,0,8
1698,3,178.00,0.00,1,0.010000,2,0,1
1699,3,188.00,0.00,1,0.010000,1,0,2
1700,3,188.00,0.00,1,0.010000,1,0,3
1701,2,189.00,0.00,1,0.010000,1,0,4
1702,1,200.00,0.00,1,0.010000,0,0,6
1703,0,0.00,0.00,1,0.010000,0,0,8
1704,3,178.00,0.00,1,0.010000,2,0,1
1705,3,188.00,0.00,1,0.010000,1,0,2
1706,3,188.00,0.00,1,0.010000,1,0,3
1707,2,189.00,0.00,1,0.010000,1,0,4
1708,1,200.00,0.00,1,0.010000,0,0,6
1709,0,0.00,0.00,1,0.010000,0,0,8
1710,3,178.00,0.00,1,0.010000,2,0,1
1711,3,188.00,0.00,1,0.010000,1,0,2
1712,3,188.00,0.00,1,0.010000,1,0,3
1713,2,189.00,0.00,1,0.010000,1,0,4
1714,1,200.00,0.00,1,0.010000,0,0,6
1715,0,0.00,0.00,1,0.010000,0,0,8
1716,3,178.00,0.00,1,0.010000,2,0,1
1717,3,188.00,0.00,1,0.010000,1,0,2
1718,3,188.00,0.00,1,0.010000,1,0,3
1719,2,189.00,0.00,1,0.010000,1,0,4
1720,1,200.00,0.00,1,0.010000,0,0,6
1721,0,0.00,0.00,1,0.010000,0,0,8
1722,3,178.00,0.00,1,0.010000,2,0,1
1723,3,188.00,0.00,1,0.010000,1,0,2
1724,3,188.00,0.00,1,0.010000,1,0,3
1725,2,189.00,0.00,1,0.010000,1,0,4
1726,1,200.00,0.00,1,0.010000,0,0,6
1727,0,0.00,0.00,1,0.010000,0,0,8
1728,3,178.00,0.00,1,0.010000,2,0,1
1729,3,188.00,0.00,1,0.010000,1,0,2
1730,3,188.00,0.00,1,0.010000,1,0,3
1731,2,189.00,0.00,1,0.010000,1,0,4
1732,1,200.00,0.00,1,0.010000,0,0,6
1733,0,0.00,0.00,1,0.010000,0,0,8
1734,3,178.00,0.00,1,0.010000,2,0,1
1735,3,188.00,0.00,1,0.010000,1,0,2
1736,3,188.00,0.00,1,0.010000,1,0,3
1737,2,189.00,0.00,1,0.010000,1,0,4
1738,1,200.00,0.00,1,0.010000,0,0,6
1739,0,0.00,0.00,1,0.010000,0,0,8
1740,3,178.00,0.00,1,0.010000,2,0,1
1741,3,188.00,0.00,1,0.010000,1,0,2
1742,3,188.00,0.00,1,0.010000,1,0,3
1743,2,189.00,0.00,1,0.010000,1,0,4
1744,1,200.00,0.00,1,0.010000,0,0,6
1745,0,0.00,0.00,1,0.010000,0,0,8
1746,3,178.00,0.00,1,0.010000,2,0,1
1747,3,188.00,0.00,1,0.010000,1,0,2
1748,3,188.00,0.00,1,0.010000,1,0,3
1749,2,189.00,0.00,1,0.010000,1,0,4
1750,1,200.00,0.00,1,0.010000,0,0,6
1751,0,0.00,0.00,1,0.010000,0,0,8
1752,3,178.00,0.00,1,0.010000,2,0,1
1753,3,188.00,0.00,1,0.010000,1,0,2
1754,3,188.00,0.00,1,0.010000,1,0,3
1755,2,189.00,0.00,1,0.010000,1,0,4
1756,1,200.00,0.00,1,0.010000,0,0,6
1757,0,0.00,0.00,1,0.010000,0,0,8
1758,3,178.00,0.00,1,0.010000,2,0,1
1759,3,188.00,0.00,1,0.010000,1,0,2
1760,3,188.00,0.00,1,0.010000,1,0,3
1761,2,189.00,0.00,1,0.010000,1,0,4
1762,1,200.00,0.00,1,0.010000,0,0,6
1763,0,0.00,0.00,1,0.010000,0,0,8
1764,3,178.00,0.00,1,0.010000,2,0,1
1765,3,188.00,0.00,1,0.010000,1,0,2
1766,3,188.00,0.00,1,0.010000,1,0,3
1767,2,189.00,0.00,1,0.010000,1,0,4
1768,1,200.00,0.00,1,0.010000,0,0,6
1769,0,0.00,0.00,1,0.010000,0,0,8
1770,3,178.00,0.00,1,0.010000,2,0,1
1771,3,188.00,0.00,1,0.010000,1,0,2
1772,3,188.00,0.00,1,0.010000,1,0,3
1773,2,189.00,0.00,1,0.010000,1,0,4
1774,1,200.00,0.00,1,0.010000,0,0,6
1775,0,0.00,0.00,1,0.010000,0,0,8
1776,3,178.00,0.00,1,0.010000,2,0,1
1777,3,188.00,0.00,1,0.010000,1,0,2
1778,3,188.00,0.00,1,0.010000,1,0,3
1779,2,189.00,0.00,1,0.010000,1,0,4
1780,1,200.00,0.00,1,0.010000,0,0,6
1781,0,0.00,0.00,1,0.010000,0,0,8
1782,3,178.00,0.00,1,0.010000,2,0,1
1783,3,188.00,0.00,1,0.010000,1,0,2
1784,3,188.00,0.00,1,0.010000,1,0,3
1785,2,189.00,0.00,1,0.010000,1,0,4
1786,1,200.00,0.00,1,0.010000,0,0,6
1787,0,0.00,0.00,1,0.010000,0,0,8
1788,3,178.00,0.00,1,0.010000,2,0,1
1789,3,188.00,0.00,1,0.010000,1,0,2
1790,3,188.00,0.00,1,0.010000,1,0,3
1791,2,189.00,0.00,1,0.010000,1,0,4
1792,1,200.00,0.00,1,0.010000,0,0,6
1793,0,0.00,0.00,1,0.010000,0,0,8
1794,3,178.00,0.00,1,0.010000,2,0,1
1795,3,188.00,0.00,1,0.010000,1,0,2
1796,3,188.00,0.00,1,0.010000,1,0,3
1797,2,189.00,0.00,1,0.010000,1,0,4
1798,1,200.00,0.00,1,0.010000,0,0,6
1799,0,0.00,0.00,1,0.010000,0,0,8
1800,3,178.00,0.00,1,0.010000,2,0,1
1801,3,188.00,0.00,1,0.010000,1,0,2
1802,3,188.00,0.00,1,0.010000,1,0,3
1803,2,189.00,0.00,1,0.010000,1,0,4
1804,1,200.00,0.00,1,0.010000,0,0,6
1805,0,0.00,0.00,1,0.010000,0,0,8
1806,3,178.00,0.00,1,0.010000,2,0,1
1807,3,188.00,0.00,1,0.010000,1,0,2
1808,3,188.00,0.00,1,0.010000,1,0,3
1809,2,189.00,0.00,1,0.010000,1,0,4
1810,1,200.00,0.00,1,0.010000,0,0,6
1811,0,0.00,0.00,1,0.010000,0,0,8
1812,3,178.00,0.00,1,0.010000,2,0,1
1813,3,188.00,0.00,1,0.010000,1,0,2
1814,3,188.00,0.00,1,0.010000,1,0,3
1815,2,189.00,0.00,1,0.010000,1,0,4
1816,1,200.00,0.00,1,0.010000,0,0,6
1817,0,0.00,0.00,1,0.010000,0,0,8
1818,3,178.00,0.00,1,0.010000,2,0,1
1819,3,188.00,0.00,1,0.010000,1,0,2
1820,3,188.00,0.00,1,0.010000,1,0,3
1821,2,189.00,0.00,1,0.010000,1,0,4
1822,1,200.00,0.00,1,0.010000,0,0,6
1823,0,0.00,0.00,1,0.010000,0,0,8
1824,4,167.00,0.00,1,0.010000,3,1,1
1825,3,188.00,0.00,1,0.010000,1,0,2
1826,3,188.00,0.00,1,0.010000,1,0,3
1827,2,189.00,0.00,1,0.010000,1,0,4
1828,1,200.00,0.00,1,0.010000,0,0,6
1829,0,0.00,0.00,1,0.010000,0,0,8
1830,3,178.00,0.00,1,0.010000,2,0,1
1831,3,188.00,0.00,1,0.010000,1,0,2
1832,3,188.00,0.00,1,0.010000,1,0,3
1833,2,189.00,0.00,1,0.010000,1,0,4
1834,1,200.00,0.00,1,0.010000,0,0,6
1835,0,0.00,0.00,1,0.010000,0,0,8
1836,3,178.00,0.00,1,0.010000,2,0,1
1837,3,188.00,0.00,1,0.010000,1,0,2
1838,3,188.00,0.00,1,0.010000,1,0,3
1839,2,189.00,0.00,1,0.010000,1,0,4
1840,1,200.00,0.00,1,0.010000,0,0,6
1841,0,0.00,0.00,1,0.010000,0,0,8
1842,3,178.00,0.00,1,0.010000,2,0,1
1843,3,188.00,0.00,1,0.010000,1,0,2
1844,3,188.00,0.00,1,0.010000,1,0,3
1845,2,189.00,0.00,1,0.010000,1,0,4
1846,1,200.00,0.00,1,0.010000,0,0,6
1847,0,0.00,0.00,1,0.010000,0,0,8
1848,3,178.00,0.00,1,0.010000,2,0,1
1849,3,188.00,0.00,1,0.010000,1,0,2
1850,3,188.00,0.00,1,0.010000,1,0,3
1851,4,167.00,0.00,1,0.010000,3,0,4
1852,1,200.00,0.00,1,0.010000,0,0,6
1853,0,0.00,0.00,1,0.010000,0,0,8
1854,3,178.00,0.00,1,0.010000,2,0,1
1855,3,188.00,0.00,1,0.010000,1,0,2
1856,3,188.00,0.00,1,0.010000,1,0,3
1857,2,189.00,0.00,1,0.010000,1,0,4
1858,1,200.00,0.00,1,0.010000,0,0,6
1859,0,0.00,0.00,1,0.010000,0,0,8
1860,3,178.00,0.00,1,0.010000,2,0,1
1861,3,188.00,0.00,1,0.010000,1,0,2
1862,3,188.00,0.00,1,0.010000,1,0,3
1863,2,189.00,0.00,1,0.010000,1,0,4
1864,1,200.00,0.00,1,0.010000,0,0,6
1865,0,0.00,0.00,1,0.010000,0,0,8
1866,3,178.00,0.00,1,0.010000,2,0,1
1867,3,188.00,0.00,1,0.010000,1,0,2
1868,3,188.00,0.00,1,0.010000,1,0,3
1869,2,189.00,0.00,1,0.010000,1,0,4
1870,1,200.00,0.00,1,0.010000,0,0,6
1871,0,0.00,0.00,1,0.010000,0,0,8
1872,3,178.00,0.00,1,0.010000,2,0,1
1873,3,188.00,0.00,1,0.010000,1,0,2
1874,3,188.00,0.00,1,0.010000,1,0,3
1875,2,189.00,0.00,1,0.010000,1,0,4
1876,1,200.00,0.00,1,0.010000,0,0,6
1877,0,0.00,0.00,1,0.010000,0,0,8
1878,3,178.00,0.00,1,0.010000,2,0,1
1879,3,188.00,0.00,1,0.010000,1,0,2
1880,3,188.00,0.00,1,0.010000,1,0,3
1881,2,189.00,0.00,1,0.010000,1,0,4
1882,1,200.00,0.00,1,0.010000,0,0,6
1883,0,0.00,0.00,1,0.010000,0,0,8
1884,3,178.00,0.00,1,0.010000,2,0,1
1885,3,188.00,0.00,1,0.010000,1,0,2
1886,3,188.00,0.00,1,0.010000,1,0,3
1887,2,189.00,0.00,1,0.010000,1,0,4
1888,1,200.00,0.00,1,0.010000,0,0,6
1889,0,0.00,0.00,1,0.010000,0,0,8
1890,3,178.00,0.00,1,0.010000,2,0,1
1891,3,188.00,0.00,1,0.010000,1,0,2
1892,3,188.00,0.00,1,0.010000,1,0,3
1893,2,189.00,0.00,1,0.010000,1,0,4
1894,1,200.00,0.00,1,0.010000,0,0,6
1895,0,0.00,0.00,1,0.010000,0,0,8
1896,3,178.00,0.00,1,0.010000,2,0,1
1897,3,188.00,0.00,1,0.010000,1,0,2
1898,3,188.00,0.00,1,0.010000,1,0,3
1899,2,189.00,0.00,1,0.010000,1,0,4
1900,1,200.00,0.00,1,0.010000,0,0,6
1901,0,0.00,0.00,1,0.010000,0,0,8
1902,4,177.00,0.00,1,0.010000,2,1,1
1903,3,188.00,0.00,1,0.010000,1,0,2
1904,3,188.00,0.00,1,0.010000,1,0,3
1905,2,189.00,0.00,1,0.010000,1,0,4
1906,1,200.00,0.00,1,0.010000,0,0,6
1907,0,0.00,0.00,1,0.010000,0,0,8
1908,3,178.00,0.00,1,0.010000,2,0,1
1909,3,188.00,0.00,1,0.010000,1,0,2
1910,3,188.00,0.00,1,0.010000,1,0,3
1911,2,189.00,0.00,1,0.010000,1,0,4
1912,1,200.00,0.00,1,0.010000,0,0,6
1913,0,0.00,0.00,1,0.010000,0,0,8
1914,3,178.00,0.00,1,0.010000,2,0,1
1915,3,188.00,0.00,1,0.010000,1,0,2
1916,3,188.00,0.00,1,0.010000,1,0,3
1917,2,189.00,0.00,1,0.010000,1,0,4
1918,1,200.00,0.00,1,0.010000,0,0,6
1919,0,0.00,0.00,1,0.010000,0,0,8
1920,3,178.00,0.00,1,0.010000,2,0,1
1921,3,188.00,0.00,1,0.010000,1,0,2
1922,3,188.00,0.00,1,0.010000,1,0,3
1923,2,189.00,0.00,1,0.010000,1,0,4
1924,1,200.00,0.00,1,0.010000,0,0,6
1925,0,0.00,0.00,1,0.010000,0,0,8
1926,5,176.00,0.00,1,0.010000,2,2,1
1927,3,188.00,0.00,1,0.010000,1,0,2
1928,3,188.00,0.00,1,0.010000,1,0,3
1929,2,189.00,0.00,1,0.010000,1,0,4
1930,2,199.00,0.00,1,0.010000,0,1,6
1931,0,0.00,0.00,1,0.010000,0,0,8
1932,3,178.00,0.00,1,0.010000,2,0,1
1933,3,188.00,0.00,1,0.010000,1,0,2
1934,3,188.00,0.00,1,0.010000,1,0,3
1935,2,189.00,0.00,1,0.010000,1,0,4
1936,1,200.00,0.00,1,0.010000,0,0,6
1937,0,0.00,0.00,1,0.010000,0,0,8
1938,4,177.00,0.00,1,0.010000,2,0,1
1939,3,188.00,0.00,1,0.010000,1,0,2
1940,3,188.00,0.00,1,0.010000,1,0,3
1941,2,189.00,0.00,1,0.010000,1,0,4
1942,1,200.00,0.00,1,0.010000,0,0,6
1943,0,0.00,0.00,1,0.010000,0,0,8
1944,3,178.00,0.00,1,0.010000,2,0,1
1945,3,188.00,0.00,1,0.010000,1,0,2
1946,3,188.00,0.00,1,0.010000,1,0,3
1947,2,189.00,0.00,1,0.010000,1,0,4
1948,1,200.00,0.00,1,0.010000,0,0,6
1949,0,0.00,0.00,1,0.010000,0,0,8
1950,3,178.00,0.00,1,0.010000,2,0,1
1951,3,188.00,0.00,1,0.010000,1,0,2
1952,3,188.00,0.00,1,0.010000,1,0,3
1953,2,189.00,0.00,1,0.010000,1,0,4
1954,1,200.00,0.00,1,0.010000,0,0,6
1955,0,0.00,0.00,1,0.010000,0,0,8
1956,3,178.00,0.00,1,0.010000,2,0,1
1957,3,188.00,0.00,1,0.010000,1,0,2
1958,3,188.00,0.00,1,0.010000,1,0,3
1959,2,189.00,0.00,1,0.010000,1,0,4
1960,1,200.00,0.00,1,0.010000,0,0,6
1961,0,0.00,0.00,1,0.010000,0,0,8
1962,3,178.00,0.00,1,0.010000,2,0,1
1963,3,188.00,0.00,1,0.010000,1,0,2
1964,3,188.00,0.00,1,0.010000,1,0,3
1965,2,189.00,0.00,1,0.010000,1,0,4
1966,1,200.00,0.00,1,0.010000,0,0,6
1967,0,0.00,0.00,1,0.010000,0,0,8
1968,3,178.00,0.00,1,0.010000,2,0,1
1969,3,188.00,0.00,1,0.010000,1,0,2
1970,3,188.00,0.00,1,0.010000,1,0,3
1971,2,189.00,0.00,1,0.010000,1,0,4
1972,1,200.00,0.00,1,0.010000,0,0,6
1973,0,0.00,0.00,1,0.010000,0,0,8
1974,3,178.00,0.00,1,0.010000,2,0,1
1975,3,188.00,0.00,1,0.010000,1,0,2
1976,3,188.00,0.00,1,0.010000,1,0,3
1977,2,189.00,0.00,1,0.010000,1,0,4
1978,1,200.00,0.00,1,0.010000,0,0,6
1979,0,0.00,0.00,1,0.010000,0,0,8
1980,3,178.00,0.00,1,0.010000,2,0,1
1981,3,188.00,0.00,1,0.010000,1,0,2
1982,3,188.00,0.00,1,0.010000,1,0,3
1983,2,189.00,0.00,1,0.010000,1,0,4
1984,1,200.00,0.00,1,0.010000,0,0,6
1985,0,0.00,0.00,1,0.010000,0,0,8
1986,3,178.00,0.00,1,0.010000,2,0,1
1987,3,188.00,0.00,1,0.010000,1,0,2
1988,3,188.00,0.00,1,0.010000,1,0,3
1989,2,189.00,0.00,1,0.010000,1,0,4
1990,1,200.00,0.00,1,0.010000,0,0,6
1991,0,0.00,0.00,1,0.010000,0,0,8
1992,3,178.00,0.00,1,0.010000,2,0,1
1993,3,188.00,0.00,1,0.010000,1,0,2
1994,3,188.00,0.00,1,0.010000,1,0,3
1995,2,189.00,0.00,1,0.010000,1,0,4
1996,1,200.00,0.00,1,0.010000,0,0,6
1997,0,0.00,0.00,1,0.010000,0,0,8
1998,3,178.00,0.00,1,0.010000,2,0,1
1999,3,188.00,0.00,1,0.010000,1,0,2
2000,3,188.00,0.00,1,0.010000,1,0,3
2001,2,189.00,0.00,1,0.010000,1,0,4
2002,1,200.00,0.00,1,0.010000,0,0,6
2003,0,0.00,0.00,1,0.010000,0,0,8
2004,3,178.00,0.00,1,0.010000,2,0,1
2005,3,188.00,0.00,1,0.010000,1,0,2
2006,3,188.00,0.00,1,0.010000,1,0,3
2007,2,189.00,0.00,1,0.010000,1,0,4
2008,1,200.00,0.00,1,0.010000,0,0,6
2009,0,0.00,0.00,1,0.010000,0,0,8
2010,3,178.00,0.00,1,0.010000,2,0,1
2011,3,188.00,0.00,1,0.010000,1,0,2
2012,3,188.00,0.00,1,0.010000,1,0,3
2013,2,189.00,0.00,1,0.010000,1,0,4
2014,1,200.00,0.00,1,0.010000,0,0,6
2015,0,0.00,0.00,1,0.010000,0,0,8
2016,3,178.00,0.00,1,0.010000,2,0,1
2017,3,188.00,0.00,1,0.010000,1,0,2
2018,3,188.00,0.00,1,0.010000,1,0,3
2019,2,189.00,0.00,1,0.010000,1,0,4
2020,1,200.00,0.00,1,0.010000,0,0,6
2021,0,0.00,0.00,1,0.010000,0,0,8
2022,3,178.00,0.00,1,0.010000,2,0,1
2023,3,188.00,0.00,1,0.010000,1,0,2
2024,3,188.00,0.00,1,0.010000,1,0,3
2025,2,189.00,0.00,1,0.010000,1,0,4
2026,1,200.00,0.00,1,0.010000,0,0,6
2027,0,0.00,0.00,1,0.010000,0,0,8
2028,3,178.00,0.00,1,0.010000,2,0,1
2029,3,188.00,0.00,1,0.010000,1,0,2
2030,3,188.00,0.00,1,0.010000,1,0,3
2031,2,189.00,0.00,1,0.010000,1,0,4
2032,1,200.00,0.00,1,0.010000,0,0,6
2033,0,0.00,0.00,1,0.010000,0,0,8
2034,3,178.00,0.00,1,0.010000,2,0,1
2035,5,186.00,0.00,1,0.010000,1,1,2
2036,3,188.00,0.00,1,0.010000,1,0,3
2037,2,189.00,0.00,1,0.010000,1,0,4
2038,1,200.00,0.00,1,0.010000,0,0,6
2039,0,0.00,0.00,1,0.010000,0,0,8
2040,3,178.00,0.00,1,0.010000,2,0,1
2041,3,188.00,0.00,1,0.010000,1,0,2
2042,3,188.00,0.00,1,0.010000,1,0,3
2043,2,189.00,0.00,1,0.010000,1,0,4
2044,1,200.00,0.00,1,0.010000,0,0,6
2045,0,0.00,0.00,1,0.010000,0,0,8
2046,3,178.00,0.00,1,0.010000,2,0,1
2047,3,188.00,0.00,1,0.010000,1,0,2
2048,3,188.00,0.00,1,0.010000,1,0,3
2049,2,189.00,0.00,1,0.010000,1,0,4
2050,1,200.00,0.00,1,0.010000,0,0,6
2051,0,0.00,0.00,1,0.010000,0,0,8
2052,3,178.00,0.00,1,0.010000,2,0,1
2053,3,188.00,0.00,1,0.010000,1,0,2
2054,3,188.00,0.00,1,0.010000,1,0,3
2055,2,189.00,0.00,1,0.010000,1,0,4
2056,1,200.00,0.00,1,0.010000,0,0,6
2057,0,0.00,0.00,1,0.010000,0,0,8
2058,3,178.00,0.00,1,0.010000,2,0,1
2059,3,188.00,0.00,1,0.010000,1,0,2
2060,3,188.00,0.00,1,0.010000,1,0,3
2061,2,189.00,0.00,1,0.010000,1,0,4
2062,1,200.00,0.00,1,0.010000,0,0,6
2063,0,0.00,0.00,1,0.010000,0,0,8
2064,3,178.00,0.00,1,0.010000,2,0,1
2065,3,188.00,0.00,1,0.010000,1,0,2
2066,3,188.00,0.00,1,0.010000,1,0,3
2067,2,189.00,0.00,1,0.010000,1,0,4
2068,1,200.00,0.00,1,0.010000,0,0,6
2069,0,0.00,0.00,1,0.010000,0,0,8
2070,3,178.00,0.00,1,0.010000,2,0,1
2071,3,188.00,0.00,1,0.010000,1,0,2
2072,3,188.00,0.00,1,0.010000,1,0,3
2073,2,189.00,0.00,1,0.010000,1,0,4
2074,1,200.00,0.00,1,0.010000,0,0,6
2075,0,0.00,0.00,1,0.010000,0,0,8
2076,3,178.00,0.00,1,0.010000,2,0,1
2077,3,188.00,0.00,1,0.010000,1,0,2
2078,3,188.00,0.00,1,0.010000,1,0,3
2079,2,189.00,0.00,1,0.010000,1,0,4
2080,1,200.00,0.00,1,0.010000,0,0,6
2081,0,0.00,0.00,1,0.010000,0,0,8
2082,3,178.00,0.00,1,0.010000,2,0,1
2083,3,188.00,0.00,1,0.010000,1,0,2
2084,3,188.00,0.00,1,0.010000,1,0,3
2085,2,189.00,0.00,1,0.010000,1,0,4
2086,1,200.00,0.00,1,0.010000,0,0,6
2087,0,0.00,0.00,1,0.010000,0,0,8
2088,3,178.00,0.00,1,0.010000,2,0,1
2089,3,188.00,0.00,1,0.010000,1,0,2
2090,3,188.00,0.00,1,0.010000,1,0,3
2091,2,189.00,0.00,1,0.010000,1,0,4
2092,1,200.00,0.00,1,0.010000,0,0,6
2093,0,0.00,0.00,1,0.010000,0,0,8
2094,3,178.00,0.00,1,0.010000,2,0,1
2095,3,188.00,0.00,1,0.010000,1,0,2
2096,3,188.00,0.00,1,0.010000,1,0,3
2097,2,189.00,0.00,1,0.010000,1,0,4
2098,1,200.00,0.00,1,0.010000,0,0,6
2099,0,0.00,0.00,1,0.010000,0,0,8
2100,3,178.00,0.00,1,0.010000,2,0,1
2101,3,188.00,0.00,1,0.010000,1,0,2
2102,3,188.00,0.00,1,0.010000,1,0,3
2103,2,189.00,0.00,1,0.010000,1,0,4
2104,1,200.00,0.00,1,0.010000,0,0,6
2105,0,0.00,0.00,1,0.010000,0,0,8
2106,3,178.00,0.00,1,0.010000,2,0,1
2107,3,188.00,0.00,1,0.010000,1,0,2
2108,3,188.00,0.00,1,0.010000,1,0,3
2109,2,189.00,0.00,1,0.010000,1,0,4
2110,1,200.00,0.00,1,0.010000,0,0,6
2111,0,0.00,0.00,1,0.010000,0,0,8
2112,3,178.00,0.00,1,0.010000,2,0,1
2113,3,188.00,0.00,1,0.010000,1,0,2
2114,3,188.00,0.00,1,0.010000,1,0,3
2115,2,189.00,0.00,1,0.010000,1,0,4
2116,1,200.00,0.00,1,0.010000,0,0,6
2117,0,0.00,0.00,1,0.010000,0,0,8
2118,3,178.00,0.00,1,0.010000,2,0,1
2119,3,188.00,0.00,1,0.010000,1,0,2
2120,3,188.00,0.00,1,0.010000,1,0,3
2121,2,189.00,0.00,1,0.010000,1,0,4
2122,1,200.00,0.00,1,0.010000,0,0,6
2123,0,0.00,0.00,1,0.010000,0,0,8
2124,3,178.00,0.00,1,0.010000,2,0,1
2125,3,188.00,0.00,1,0.010000,1,0,2
2126,3,188.00,0.00,1,0.010000,1,0,3
2127,2,189.00,0.00,1,0.010000,1,0,4
2128,1,200.00,0.00,1,0.010000,0,0,6
2129,0,0.00,0.00,1,0.010000,0,0,8
2130,3,178.00,0.00,1,0.010000,2,0,1
2131,3,188.00,0.00,1,0.010000,1,0,2
2132,3,188.00,0.00,1,0.010000,1,0,3
2133,2,189.00,0.00,1,0.010000,1,0,4
2134,1,200.00,0.00,1,0.010000,0,0,6
2135,0,0.00,0.00,1,0.010000,0,0,8
2136,3,178.00,0.00,1,0.010000,2,0,1
2137,3,188.00,0.00,1,0.010000,1,0,2
2138,3,188.00,0.00,1,0.010000,1,0,3
2139,2,189.00,0.00,1,0.010000,1,0,4
2140,1,200.00,0.00,1,0.010000,0,0,6
2141,0,0.00,0.00,1,0.010000,0,0,8
2142,3,178.00,0.00,1,0.010000,2,0,1
2143,3,188.00,0.00,1,0.010000,1,0,2
2144,3,188.00,0.00,1,0.010000,1,0,3
2145,2,189.00,0.00,1,0.010000,1,0,4
2146,1,200.00,0.00,1,0.010000,0,0,6
2147,0,0.00,0.00,1,0.010000,0,0,8
2148,3,178.00,0.00,1,0.010000,2,0,1
2149,3,188.00,0.00,1,0.010000,1,0,2
2150,3,188.00,0.00,1,0.010000,1,0,3
2151,2,189.00,0.00,1,0.010000,1,0,4
2152,1,200.00,0.00,1,0.010000,0,0,6
2153,0,0.00,0.00,1,0.010000,0,0,8
2154,3,178.00,0.00,1,0.010000,2,0,1
2155,3,188.00,0.00,1,0.010000,1,0,2
2156,3,188.00,0.00,1,0.010000,1,0,3
2157,2,189.00,0.00,1,0.010000,1,0,4
2158,1,200.00,0.00,1,0.010000,0,0,6
2159,0,0.00,0.00,1,0.010000,0,0,8
2160,3,178.00,0.00,1,0.010000,2,0,1
2161,3,188.00,0.00,1,0.010000,1,0,2
2162,3,188.00,0.00,1,0.010000,1,0,3
2163,2,189.00,0.00,1,0.010000,1,0,4
2164,1,200.00,0.00,1,0.010000,0,0,6
2165,0,0.00,0.00,1,0.010000,0,0,8
2166,3,178.00,0.00,1,0.010000,2,0,1
2167,3,188.00,0.00,1,0.010000,1,0,2
2168,3,188.00,0.00,1,0.010000,1,0,3
2169,2,189.00,0.00,1,0.010000,1,0,4
2170,1,200.00,0.00,1,0.010000,0,0,6
2171,0,0.00,0.00,1,0.010000,0,0,8
